10000 218829
2408 5224 8
8819 5244 9
1684 1926 14
851 7620 19
4615 1581 13
9259 6656 18
6001 5018 14
1085 5967 13
7083 3535 11
2118 3868 8
1863 4828 10
8221 1246 16
9115 4050 20
9269 2468 4
8242 5228 6
5059 6792 18
9511 4484 14
7189 167 7
3798 7783 13
9513 3714 7
441 1901 20
6062 1917 14
6756 3888 1
1522 3513 12
725 8270 13
7520 8 13
2548 6775 20
7612 6517 9
2507 5573 13
6374 9589 2
2346 9988 12
545 6214 5
6194 759 6
7173 6491 5
4259 3611 13
1584 2265 12
1261 7027 4
5885 537 5
664 2984 1
8343 7650 15
1192 2388 10
3734 3547 20
1897 3347 6
9723 7394 17
2859 5134 10
4931 5892 18
1074 8460 5
5021 9825 9
6565 3358 4
4208 8227 17
872 7070 6
166 8708 1
2944 6492 5
4806 2945 16
9339 3902 14
970 2471 12
1361 9387 4
149 9712 7
372 6076 3
9622 3042 11
280 87 14
9255 4572 15
2678 6640 4
5156 8486 15
5531 1349 20
9074 5756 1
496 7821 10
3093 7887 3
9101 4309 7
5156 5216 19
6664 8751 15
5733 1954 1
2540 5505 1
4792 4819 20
3200 1615 19
3481 287 11
3053 5373 5
8206 2202 18
7155 5196 6
2 7711 6
8721 4136 3
3046 9618 2
8263 8499 19
8554 342 13
3474 5992 6
1588 580 5
4059 1847 17
8213 9425 18
7732 6656 19
9819 2354 4
6121 5799 4
8288 6343 14
7111 5356 16
6309 9321 4
2595 6685 11
804 698 7
7090 3058 19
984 9168 20
2233 5452 2
1426 4245 4
7081 7058 2
4913 9062 20
3248 2096 11
3014 3503 18
3830 9621 9
2555 1031 15
5211 6001 12
8823 6213 11
3586 5280 17
7240 9638 3
9076 431 18
5812 7970 1
3996 3873 14
9140 3795 3
8066 3733 2
6055 7545 18
2366 6655 20
8808 597 19
4835 4520 10
9220 1543 17
2846 5356 4
5667 2191 1
9586 5832 20
777 485 10
3689 8917 14
6258 9933 20
6145 6044 4
3615 451 5
313 5407 2
8471 3174 15
1550 3449 12
6022 5229 6
3294 11 7
6692 2763 5
6817 5147 2
59 8888 8
4375 6017 6
8016 3413 6
1962 6216 19
8004 9139 20
7609 3575 18
1615 8826 19
3382 7187 17
5408 9449 2
4085 6378 17
1997 1863 12
6730 8501 8
8139 860 13
4485 9810 3
1633 4965 4
7925 6004 7
1623 315 18
446 8144 16
7901 2102 2
6672 8574 2
3234 476 5
7326 9650 13
315 1544 16
7679 8285 4
8901 8960 16
4957 3932 3
4417 2640 6
4032 9908 17
9666 3476 5
9135 8911 4
5228 2238 2
2010 1327 16
7283 6925 12
1903 9445 7
3191 5838 4
5823 5845 13
6977 7946 7
3491 3090 19
4883 1236 2
5065 9448 2
2889 2741 12
9325 9955 10
6991 1357 20
5854 3282 8
1542 4720 18
6519 4592 14
6080 4003 8
8478 5337 2
3869 7787 5
1477 124 14
3161 3001 14
1155 5082 7
1355 7931 5
4037 1058 12
5443 6585 15
1550 7472 10
9015 3970 9
1665 4617 19
4132 5419 4
8015 3612 9
4789 3917 11
1530 8304 5
9738 9232 6
9276 8797 4
5552 655 1
6509 6673 9
2767 6866 10
2152 8152 1
4573 8378 8
3456 6960 20
8854 1060 18
2316 7344 14
301 4661 8
1844 1099 7
2027 4950 16
3903 3070 19
6874 5781 20
1747 7114 2
4549 9089 9
7233 1351 11
9511 4615 9
2962 3663 4
8230 4197 10
6730 2812 3
5043 4051 6
7503 5350 12
1688 7009 18
9902 3716 8
9541 8089 16
3715 7797 13
2080 3162 10
4363 2786 7
32 9206 10
2367 8747 11
6142 3569 18
2423 4660 7
2687 3006 4
689 1748 3
9497 6912 12
4533 657 16
7625 9042 7
7599 3441 3
5829 987 17
3584 9944 4
2445 9066 17
6873 8611 20
6912 6034 16
7965 1302 1
9412 6795 16
1258 3040 18
7167 2924 4
9884 6032 11
5557 1152 18
7846 8490 19
9301 5645 17
262 8403 13
5483 7587 5
764 9022 5
5435 6607 13
6686 5065 8
3631 4532 8
3908 8145 2
3078 891 15
3667 7894 16
2899 4351 6
5744 6883 6
8743 1584 14
6315 5701 4
8243 3514 20
8845 5486 15
6245 8024 13
9031 1759 13
6612 7715 19
3761 5895 10
7363 8249 15
453 3715 9
6136 5380 8
509 9450 15
2575 9328 15
3031 1389 13
5495 2656 17
76 6769 3
6783 5367 4
7296 9889 10
4854 6182 14
1185 9868 14
6789 8847 5
9638 5968 2
7346 9564 10
1259 8025 2
7547 644 11
1823 8881 14
3908 7348 13
5939 6812 5
4422 9695 12
4007 6439 3
2957 5386 1
5339 2406 5
7173 7694 9
6343 7072 9
7722 8850 11
6639 8336 6
2210 3612 2
2254 4370 2
3360 2188 20
1702 2864 1
5022 2846 9
9946 6367 9
6751 4546 20
4240 4865 18
9767 9313 14
6862 1457 4
6993 2679 8
3512 5230 5
437 5712 15
6908 6941 12
3371 4233 7
7938 7878 18
9591 8683 3
1483 9714 5
4265 6654 17
9805 2519 12
9337 3200 9
9665 1690 15
9061 3241 1
5473 9927 12
4111 3461 5
4233 4710 10
1231 3861 12
3168 148 1
2266 6490 12
1371 9748 11
580 7127 18
3191 1450 19
7120 1578 11
7098 3612 4
330 2638 11
4429 6572 5
5207 9801 15
655 7069 16
9377 8789 11
6385 4376 5
7482 1893 9
6434 6403 17
1715 9038 1
6783 9350 15
9088 4744 10
913 9538 16
8931 2936 5
5386 472 3
3674 7443 10
229 9018 19
9936 6712 9
7410 2730 18
6100 6387 3
1523 292 19
1841 578 14
2173 6817 16
1362 2798 17
1303 5138 18
8953 6464 2
4656 8255 18
308 8757 11
7672 8706 1
9187 168 12
6807 2812 20
5969 7186 15
2970 4506 10
8053 7913 20
8999 6940 2
3165 7514 1
2358 3964 1
95 4972 7
9713 3775 1
8262 8651 19
2930 2786 17
5068 7030 11
4096 3530 6
5985 6206 8
5230 6465 2
5919 9555 18
7289 3425 16
9584 6373 12
3524 7112 4
4006 7835 6
5593 2480 17
5390 4044 8
645 272 17
4585 8800 9
7145 2028 4
1711 4473 13
7233 9933 2
6682 60 17
8603 1093 19
4579 1407 9
6478 3082 9
5332 6598 19
3372 9253 17
5651 4693 11
8430 9263 14
1455 7340 19
9891 1952 8
5649 9363 2
6317 5181 4
4569 3433 4
6128 3845 10
8235 2580 1
7247 7631 12
1677 1103 15
3660 7386 18
7191 4787 14
4981 5737 20
5503 8460 11
5598 1362 18
359 657 13
5351 6571 15
5628 3879 2
1986 4777 5
4468 683 9
8649 8302 6
5308 4834 9
9010 4341 18
4165 312 13
1432 7908 12
5619 9273 2
2128 7014 1
9192 2279 19
8029 6219 3
3786 9793 20
9657 7302 11
6855 899 15
872 9849 9
1049 7016 15
4114 7480 18
4531 6753 10
9493 6352 15
2959 2553 15
1725 8234 3
4474 8128 18
3497 2105 5
7446 88 13
9875 9013 18
2387 8966 19
1843 5659 4
7778 2529 7
8282 6363 5
2143 4072 3
1326 4484 1
8369 5147 11
111 3063 9
3449 5329 6
1437 1486 2
940 1977 15
3515 975 19
8997 2328 20
1292 5530 9
1059 5846 4
9681 7891 12
8755 3598 20
628 8678 8
5299 1096 2
8060 7102 14
2860 4732 14
1462 3769 18
8066 4317 9
2292 1459 20
6066 7911 15
8509 8644 7
9328 2847 20
2809 9872 9
2579 8958 7
1823 4658 9
6982 1889 16
7397 1708 15
7301 7769 13
3851 6967 14
4697 2386 4
5500 6139 16
5353 3962 20
7210 7667 2
7431 5128 5
4702 4472 2
5707 3022 18
9553 3295 20
6919 2389 6
3938 104 6
5567 5420 11
5069 7149 4
7483 6101 8
5019 5804 19
8420 5955 5
5092 8282 16
3792 348 6
3286 414 10
2243 8383 12
8600 430 10
9291 1754 8
3224 1393 4
8303 115 3
4790 1562 3
5628 4137 10
2467 5732 20
8229 4367 16
3777 487 12
6078 7916 17
6704 5631 20
2204 1577 6
8155 1852 19
8420 9136 7
5525 8323 4
5957 9830 12
411 2167 1
6587 9022 9
15 700 4
5499 2 9
2214 625 13
9757 8006 3
2440 5729 12
2162 6658 13
9498 4269 10
3771 9491 2
8592 6065 19
6250 1351 2
5020 4760 3
6400 7612 15
7638 1302 18
4971 7309 19
9616 7337 16
9892 1088 5
1999 7460 15
1161 9686 10
1103 1921 5
4325 407 6
6700 5545 15
7889 8498 8
8113 8347 9
5341 9111 19
1287 7901 14
4073 8089 2
2836 5963 3
9778 4299 15
8629 402 16
418 4237 20
1617 4945 7
7424 6012 19
9876 1668 2
1880 4956 1
6988 5542 16
6511 8970 18
7772 4937 16
1775 299 7
787 7676 10
8018 1314 17
5344 3393 3
6646 5578 14
8541 1936 20
2964 729 11
6077 1413 3
5110 933 5
6939 3194 14
6908 7310 8
9433 8122 20
6802 3711 17
4137 9338 10
9961 2555 20
2756 9405 15
3847 3544 16
8605 9868 9
2804 2130 11
3064 4119 1
2923 1911 2
8469 2292 17
8260 4018 5
7867 89 1
1857 2223 4
9003 704 12
612 1843 7
2858 8000 13
7267 1773 16
979 2731 14
4765 8196 19
8255 8177 16
9653 4646 1
3306 103 17
9649 4514 14
4107 8716 4
4455 8812 6
3175 1025 4
780 5555 19
5419 7308 8
2049 2248 2
604 1408 1
6948 2629 4
8677 4979 5
6199 4463 16
2916 2117 1
7592 4307 3
8234 7969 12
5478 1121 19
501 7034 7
6499 5535 9
3892 5628 20
5588 4692 10
3039 4134 15
9529 8999 9
1336 936 19
3506 7323 19
6746 7334 7
4727 7730 8
4660 7935 17
6219 372 10
7130 6531 15
7910 9138 5
7184 41 9
9077 5156 10
3964 1169 15
3143 1059 4
9328 1812 18
6270 3948 5
5433 3916 6
9111 809 2
3583 58 10
9967 7189 16
8465 9404 20
203 7061 18
9124 9344 7
4379 6822 15
448 9889 11
8675 9839 20
2943 2356 1
1455 8284 6
8091 9095 5
282 3659 20
9371 494 16
3825 9599 17
929 5457 2
9186 6279 10
6620 7822 1
5524 1810 15
589 304 1
9563 6842 6
9216 6962 1
6033 402 1
7986 7020 10
7035 597 4
1489 5856 18
3231 6436 15
1036 872 4
3798 7092 8
2768 9222 16
1674 3674 17
7284 97 15
2582 4684 6
8954 9728 20
9326 574 20
8443 1998 5
8834 1613 17
5045 3569 9
4284 6195 13
7276 8287 4
5722 9840 18
7858 4743 6
9361 9466 1
8173 2049 4
472 9673 9
220 1850 13
6725 8201 4
6284 7183 17
7304 1958 1
9639 8072 1
4228 5 10
2188 1022 12
6998 9439 14
5356 1477 11
2817 4282 8
3623 9036 6
7373 512 4
3112 3282 13
9707 8392 10
2594 3355 7
8509 4810 14
818 9533 12
4462 1287 8
8426 7304 13
3074 3643 3
399 2830 5
6340 7657 10
3144 729 15
1090 2873 15
9371 5786 12
2333 9736 12
4638 8044 19
1417 8596 7
2346 1591 12
7448 6762 2
3671 1075 8
6035 8509 7
2642 1190 9
1750 768 12
5262 3776 19
6530 4046 10
6400 2154 11
3383 2307 17
2132 272 1
7219 426 4
7330 7967 20
3635 8108 5
1993 5447 2
3389 9326 20
8749 8791 2
7599 3983 10
5624 9288 16
6495 7941 13
9731 5217 4
4807 3980 8
1064 1502 12
7827 8978 14
7342 3268 9
9970 2986 4
7864 9116 1
9870 2131 4
4466 9747 11
7904 764 11
1280 723 2
8268 3199 8
9261 6729 7
5805 175 19
7078 9131 19
3239 5335 9
3481 604 6
7534 7576 16
1061 2455 11
6335 9255 10
8727 5628 12
3394 41 3
7878 6579 9
2737 8292 11
6004 5012 13
1537 9547 1
2425 7976 14
6387 8638 10
9558 5607 7
6335 6612 3
6203 9845 4
8949 5069 7
990 4867 13
7752 9137 1
8017 8519 3
2704 7111 2
8390 3904 12
3732 4219 2
4778 9409 10
2713 9415 1
6339 3663 13
4979 3621 1
1967 4274 10
1950 6182 7
2115 2318 11
0 6474 8
7349 2277 20
8070 8373 14
3071 3618 3
65 6594 20
2312 7018 9
2772 7471 2
8856 7498 18
4675 1005 9
6512 2417 4
8435 9466 11
7436 9841 20
8081 2037 16
9391 718 5
5193 6325 18
273 7098 9
3933 9727 8
6543 9524 18
6438 6906 14
775 3812 11
7507 3128 19
9734 2093 20
3365 8076 3
8921 7223 1
460 5227 16
757 4959 6
8921 5944 5
171 8132 3
5624 3992 6
7939 7063 4
2208 7303 4
8379 1143 11
977 6268 1
2245 5952 11
8593 8008 20
5155 1255 9
2525 5807 15
1336 8204 6
528 2841 17
6324 3795 13
1066 9200 2
8995 1847 17
8584 4270 14
6683 965 15
3522 7833 3
2489 2234 6
510 2566 20
3679 7473 20
6312 8240 4
7395 2756 15
3795 7388 3
7423 6006 17
8840 7058 16
5049 385 4
8049 1618 10
9606 9930 1
5706 7865 17
4040 8694 13
7516 3318 14
6041 1984 10
1870 3190 7
3371 2402 8
3489 6736 3
7510 3428 4
7087 5461 9
7510 2205 13
520 8192 19
5158 4652 3
8338 2782 14
5460 1339 1
9092 4435 13
475 9368 20
5959 7073 3
6735 6424 17
8817 7149 2
97 2785 2
1349 2264 10
1879 7931 10
5043 5711 16
5839 2908 15
49 8520 12
7928 7510 15
316 1874 9
725 1687 15
2215 1647 4
8071 3811 11
9621 4024 3
6478 6601 15
6525 7334 6
9492 9816 18
4034 6416 17
9262 388 18
8277 9646 4
7400 754 11
3905 9009 15
180 3221 14
9258 8805 17
3175 4556 2
6939 8524 8
2056 9361 6
2657 4256 12
5853 343 3
3936 2109 14
5932 760 15
8841 7905 4
7507 8866 3
6317 9882 19
4973 6277 2
1642 1442 16
1338 3554 9
2520 4401 1
2834 5434 3
567 1719 3
9806 6330 17
2512 7132 5
506 5431 2
7214 7038 17
2771 2627 12
7617 1887 6
289 4419 5
1238 7569 10
2201 2419 14
748 3575 17
8842 5775 2
2287 4257 4
4570 6968 13
1762 4219 17
1988 6393 20
9540 75 12
5417 2860 18
8585 9613 11
8936 2629 13
1498 1925 2
3635 530 7
6307 1385 1
5416 6292 8
8736 9104 12
6416 3926 9
4013 8051 2
4704 1984 15
6112 5798 2
1842 3711 2
6876 859 15
9927 9372 16
7644 2956 19
2484 1935 13
1088 1788 11
622 3879 14
8784 1744 8
4427 4384 16
1780 4903 6
3678 5737 16
7492 859 14
6438 5591 16
826 6234 19
2204 3426 15
378 1151 4
9008 8979 14
8306 7070 12
4727 961 3
4475 3320 3
3803 894 12
9523 8835 20
9623 4601 2
6860 2972 4
6821 1529 6
6030 4421 10
2238 460 13
7502 3374 16
6822 979 4
2257 4937 19
1674 8003 8
3896 7269 8
4767 4945 14
3584 8255 7
1023 6866 5
4685 3032 17
6763 3925 9
5996 6719 6
4016 3639 7
5403 2053 16
1247 2074 19
2478 7983 15
6070 1722 3
2953 9460 18
7084 981 9
2748 730 3
6357 3485 9
8950 3719 19
8235 3269 1
3330 665 1
8461 7228 14
8543 6283 2
5870 5553 9
2264 6893 10
6245 2749 18
7112 1270 5
5924 8207 4
7937 1953 9
7312 6543 10
4081 8506 12
4804 8682 7
5736 6507 10
1466 4333 10
8737 4175 1
3712 3593 12
8419 9690 13
3114 7419 15
7069 1643 16
6290 9934 3
8259 8456 19
8353 2950 16
48 4764 19
1216 1027 8
9233 6360 15
4632 199 11
8130 6411 9
3067 4221 9
289 3623 4
9093 9119 19
9125 8634 14
9930 3579 11
9937 5005 16
1189 411 2
4833 3413 16
1666 775 12
6297 8444 13
9233 1200 16
62 7507 10
5600 4114 9
1547 6270 9
6363 3326 1
9017 4884 19
4555 2026 4
9731 5562 10
9137 991 9
1292 8547 18
6085 5751 13
2710 5007 13
9496 8008 13
6954 2884 6
8410 6248 20
5046 6213 17
7280 8773 2
1471 4278 10
7502 5305 15
1275 3793 16
1733 5376 4
3650 9057 16
4994 7102 3
7609 2816 19
1243 9865 2
8724 1191 9
4110 9080 7
6768 7802 4
8335 5118 3
9265 4534 6
2358 8621 10
2133 1087 2
5852 963 2
381 3090 11
6328 3619 20
8173 1676 19
5602 7705 4
2216 4749 18
9867 5621 11
8785 7414 19
8958 5737 4
6969 9250 15
7344 8906 17
5897 1531 14
1800 6824 4
6228 9428 7
947 2339 3
7172 2999 9
8494 5332 4
9639 8467 12
8953 2988 10
2428 5227 18
9421 8388 13
2023 534 11
1426 8729 16
6374 4358 19
9224 9003 14
1526 8527 3
4615 2122 14
6014 5279 14
5261 2948 9
5087 6941 7
7499 4166 2
6574 999 13
3973 8181 1
230 8916 7
2829 2945 1
1286 9899 2
8531 3967 3
8683 6325 8
5747 6456 9
6083 8222 7
3266 1243 4
2967 652 7
3135 5699 19
235 9825 5
2810 6764 16
1181 4507 5
2908 3105 9
3614 333 15
2043 4050 15
3880 1826 6
7392 4989 3
4646 9462 18
1743 8772 15
3297 985 9
3546 7422 16
2630 5737 18
683 6756 14
2073 4818 17
9812 7089 12
7932 2301 6
1357 4974 19
4090 539 12
1473 9952 18
8258 164 6
3581 3287 8
2905 1848 19
2094 397 6
4423 138 3
6734 593 15
2501 9420 2
5572 5142 14
5753 3235 20
5453 9044 20
8695 2240 6
4610 1217 8
5373 8863 1
9008 8356 4
306 4040 10
1814 6911 13
6180 3416 18
1079 1024 11
7252 8100 16
8532 9932 2
4630 4241 12
5436 7728 5
1410 6363 7
5611 6060 6
2297 5384 5
2437 4277 7
8862 32 11
8406 3822 16
6970 2244 19
911 8507 17
7330 5743 9
8183 8300 11
3057 5509 16
132 9769 16
773 7663 18
8412 8887 5
4528 5705 14
7653 7774 12
660 3345 8
8653 141 2
7250 2692 18
8655 5892 9
3337 8910 10
4890 4741 16
5919 3270 11
40 9727 9
3718 9324 2
2368 6080 4
4437 184 7
4225 3822 7
8073 6424 5
6004 6217 13
6303 1901 7
5764 7287 16
248 4763 4
6517 3844 15
6272 6772 11
4630 6589 12
5348 424 16
2428 4049 3
5608 4003 10
3301 6876 4
2041 9578 13
6014 9017 20
7196 2363 12
1881 1194 16
9019 7817 13
9927 1966 14
4320 7306 2
4006 4631 5
3273 773 17
4159 2014 12
2543 8850 6
9174 5532 3
1804 4776 9
5607 4879 14
2064 1349 7
5570 2126 3
6071 7526 14
6092 2498 18
786 2940 14
7801 1419 4
2263 7583 18
9185 3251 5
1887 9722 12
3430 9386 8
1219 7802 17
2007 8406 18
7563 492 6
1389 4685 6
9628 7258 9
4151 5338 12
5349 7946 2
892 8113 4
4893 332 17
1045 6296 15
2643 8998 1
8781 8059 14
922 8325 20
686 2307 18
7528 890 8
8065 4012 11
7123 6983 18
6906 1960 13
4112 1085 12
8949 8460 17
705 1836 11
505 8046 15
2305 158 8
5023 9729 17
4102 5719 18
3095 1894 11
6603 949 2
3073 40 17
7023 3273 15
3435 8506 9
6119 855 11
2163 7736 16
8100 4248 10
4626 8369 20
4490 9425 14
8347 213 17
8982 2456 5
3783 6584 5
7985 363 12
3799 922 5
7838 8516 5
2269 616 5
6581 7797 8
6160 508 7
1715 4228 14
5298 9077 1
4632 9996 11
9719 2428 6
7235 2520 6
7229 9292 4
1748 7892 20
3418 5972 16
3207 8906 2
927 6467 6
2593 2174 7
7279 567 4
3058 7471 14
2532 5787 18
2847 8403 16
6582 5780 7
481 8021 19
4545 2544 15
1670 8725 3
3466 147 13
8923 2340 2
9286 3318 5
7276 19 12
2351 1492 20
6145 2719 17
2604 347 19
653 484 16
3892 5654 18
973 1379 20
8182 3626 1
8291 6665 9
9153 1388 10
6550 518 12
1539 2645 10
8911 5230 8
8712 7688 17
7321 1352 6
1241 9193 18
1100 7560 17
7254 7763 12
4847 7059 3
9546 9213 20
1057 9704 3
402 6625 15
1132 6317 17
7201 2258 3
4046 2149 15
5355 8048 6
5245 3188 14
7220 6467 20
6189 7539 13
828 520 11
5015 319 14
8098 1876 20
3009 5969 8
1707 9835 12
6158 8962 17
8917 2117 1
8985 8325 5
5092 9765 16
6474 377 3
7152 7182 16
5101 4529 7
8417 8828 9
738 7930 6
8912 4659 19
9342 7809 3
4883 3151 1
916 3126 6
3805 8961 15
3832 969 19
3433 8298 4
3561 5847 5
5705 1806 1
4737 5465 14
951 6638 11
6148 8594 3
350 8043 3
9450 6427 20
5214 6220 10
2770 6997 2
5603 2899 19
6508 2259 13
5961 1450 5
1002 361 18
8919 9116 10
6027 8812 10
9244 8938 5
2108 3679 12
3602 6836 5
6085 7776 20
3174 9320 18
3221 6597 2
3593 3652 6
1170 1151 19
5647 9851 1
2696 4561 19
7882 9359 17
2068 804 15
2025 7251 14
7269 6867 14
4074 7922 18
2135 5894 4
3954 2216 9
212 5494 18
5373 931 4
1728 6580 9
6526 4719 8
9737 7966 10
6637 6437 10
6337 3559 15
5728 1175 18
8800 8121 17
6767 2753 1
9874 3266 18
4768 8247 8
865 7889 1
3268 5182 19
4344 4052 1
277 8752 10
8988 8743 7
6757 9656 15
5008 7955 1
2699 5919 1
2909 3656 4
1844 5771 2
4915 2864 5
6428 235 17
8919 6666 4
464 7320 18
4098 9992 9
9338 8705 7
3003 4174 9
4800 1388 20
5098 1456 18
8001 6526 11
3201 7183 19
5813 255 14
6847 3559 11
8601 9092 13
1783 4876 14
3595 7508 16
5967 1744 19
1545 2201 9
7586 824 2
6229 8560 4
5572 4114 16
9554 6990 1
5199 6922 14
8685 2888 13
7513 388 3
3922 1758 10
1708 667 20
4852 7051 11
4442 1539 3
9408 4930 14
7924 5871 8
6788 639 12
5583 8616 18
7369 6528 7
811 2707 19
8273 440 6
2376 9205 5
1496 7319 6
4430 2878 13
731 2112 4
2592 8040 9
1456 7936 4
1398 4579 5
4314 926 8
7501 6966 17
4510 5564 18
6228 75 19
7743 18 4
8540 7679 13
5866 4859 14
5749 3613 12
9496 2181 5
3688 239 4
2390 2465 2
1725 121 7
4570 6556 6
8627 7449 4
8509 6881 7
6735 6855 15
7255 1669 15
6890 6877 9
1652 2886 15
4050 827 11
2713 9207 11
2852 5730 9
7274 7027 6
8779 2835 11
4740 3765 7
7633 4043 11
746 8809 14
617 6629 19
70 7658 7
4093 1621 6
2582 1840 14
9698 7572 11
6169 7292 8
8397 4853 17
8061 5450 9
9081 4427 18
6350 1708 10
5040 3645 8
1812 8486 2
7563 3295 11
9954 5682 10
1278 4566 4
7359 7146 10
1788 5728 9
9323 8564 19
171 2790 17
8952 3510 3
6764 1367 5
5722 47 16
2387 5930 11
8997 7591 9
6935 3992 19
2617 5595 6
9262 4907 11
7109 2480 19
5343 1167 13
4749 2202 9
9340 988 5
3073 7536 10
6098 1765 6
3284 3480 2
6024 5336 3
6350 4081 7
8394 6283 4
4519 6346 18
2488 3511 13
1848 2374 19
1878 7068 19
5335 6289 20
9865 537 17
6951 1147 5
9588 2766 7
5586 2327 8
7558 3208 16
9596 6024 13
969 4848 17
6494 6896 17
849 3209 10
9780 4221 1
5382 6940 8
299 137 5
5510 6137 20
9618 7765 7
4435 645 16
1780 4730 14
6398 9763 8
8775 5910 19
3190 7864 17
6589 6854 8
7976 9415 6
4605 9565 8
860 3101 11
1972 249 11
321 4995 11
7622 1941 18
3773 2198 18
739 264 15
924 6796 16
5760 8992 8
9979 4493 5
4011 6786 6
2888 6580 19
6498 5274 2
8673 5033 6
7561 9252 11
8095 1429 3
4766 6780 2
151 3769 11
2948 1439 16
1444 3090 14
1776 1573 14
1931 5573 1
4331 8066 7
8547 4956 17
5004 5201 19
3784 4194 15
5321 4165 7
3620 121 9
5923 4501 14
4961 9998 6
9923 3371 7
6775 621 19
7677 4304 16
1093 2158 2
4343 6782 20
151 3219 11
638 6090 1
1548 9974 13
7502 5829 6
2713 740 15
5812 7047 7
871 751 13
5450 9647 5
2221 5117 8
3430 3779 10
6594 7937 2
5543 5864 19
7258 5964 10
9653 5333 18
3588 3354 6
3580 2722 19
6389 7634 18
8765 9279 14
9179 5859 3
2377 8459 10
3433 5312 10
1411 8027 5
9987 8273 4
4313 5852 5
367 7278 14
3191 9855 11
3760 2960 5
1968 3910 19
5190 2365 19
3282 8088 12
5326 9032 14
7021 3462 13
3034 6251 19
9223 1537 5
4582 4698 18
5800 1969 8
4016 1118 17
3909 1499 5
3466 1762 15
5331 7256 9
2503 3990 8
7410 3221 5
9654 1686 15
2059 8051 19
1735 7213 12
5648 5540 1
7408 52 15
5367 2568 19
1315 8489 6
1834 9563 12
9848 6630 15
3398 8676 9
9353 6328 14
7958 2627 6
9079 1584 6
5908 1406 15
5456 7665 19
6548 7953 19
802 895 17
7188 7786 15
184 1944 19
6219 3014 9
7190 4138 4
1717 770 8
3196 8841 10
2577 617 5
2876 8307 1
3344 9486 8
8513 8026 3
7763 4413 1
2214 8485 6
4903 5964 1
5654 6156 17
8151 8704 6
4286 4519 14
5910 6166 11
6613 2362 14
1504 1369 2
2444 2438 2
1940 2434 8
1903 7911 1
9624 9192 1
3168 77 1
9730 6828 9
6723 5010 14
5926 2984 14
5442 7583 7
3257 1964 1
1142 5011 11
9961 2254 17
3784 8250 11
7278 2741 16
7515 590 11
1194 1193 6
6398 3893 15
432 7170 15
1419 8894 5
6028 19 7
9646 9809 5
3335 5210 20
3883 858 9
2285 9373 13
1801 1529 15
774 9403 2
6188 3282 5
7317 2566 13
5722 3348 15
7208 8689 9
9861 5937 7
6276 4579 2
5016 1025 2
2656 5881 16
9887 3911 3
3931 1587 10
5903 7436 8
2001 2470 3
9152 1443 11
2908 3573 1
2067 8745 3
4256 131 9
7937 4407 9
1029 1153 15
2702 1391 13
697 6271 11
3730 9564 15
7336 838 9
2523 3742 10
2449 4423 14
9259 199 19
3903 3771 20
2002 5837 2
1864 9343 9
1730 2340 12
8941 5459 19
2245 2159 16
6135 2087 3
5827 9451 2
9411 4505 12
2797 4992 5
4802 9350 15
9304 7629 12
5271 3668 10
2991 2183 2
8325 2705 2
5137 8951 20
669 1490 3
796 3541 8
234 4563 14
476 9100 16
5681 5535 9
9098 6195 4
7600 5156 12
8829 1549 5
4345 4110 4
7119 3143 7
1843 4229 2
4373 7348 2
854 925 17
4262 9646 17
5721 6897 8
9341 3523 5
9106 7748 7
9958 8161 1
9009 9117 1
4010 2119 19
2562 7909 12
1505 2483 19
933 1079 17
8490 7386 18
2484 2348 19
6257 6031 19
3256 169 11
6388 6523 2
5024 7535 18
4715 8717 18
8088 7174 4
6235 2455 14
2570 5309 12
6990 1773 11
6027 5689 8
3674 4514 14
3229 2065 19
1987 3304 16
7444 9932 18
4088 3693 6
3487 1983 1
4462 7877 17
8974 9133 15
6227 3472 6
2066 6164 10
1962 5905 12
398 857 9
9607 5599 3
6432 7433 2
7343 4756 12
1491 9460 16
7831 4632 16
7085 1231 10
8446 2417 17
4696 7853 3
5777 9937 9
7639 8643 10
6194 6900 13
640 9902 6
781 2285 5
1272 5113 7
4320 6549 15
7415 5320 19
8285 215 5
6465 8196 17
4982 4259 5
9654 2889 13
3597 9428 5
3407 8107 9
6670 2760 1
2781 9401 11
2178 4772 13
2216 2723 19
1354 3178 6
2489 4855 8
6478 8016 16
13 8299 15
9960 9302 10
9823 3647 8
73 2684 8
7081 9193 6
334 2341 11
1134 9701 18
8855 820 14
7631 3216 16
926 2810 7
3072 7641 7
743 2433 8
6942 9965 11
418 2801 14
4903 4436 12
9185 5524 6
6190 7076 13
3087 368 3
9443 9512 18
4006 8569 15
5251 3382 20
2036 2407 4
2489 7875 8
2947 612 14
184 6092 12
6986 5762 9
4283 8107 2
2236 3813 14
6852 443 5
52 2885 4
6406 9170 14
2499 2118 12
2775 1073 13
2624 2574 20
2317 1058 18
3346 9945 2
9148 997 3
4403 8549 9
593 464 11
8299 2974 18
2471 4458 7
1855 7758 1
8460 5995 1
701 5370 2
550 7386 19
1583 7731 11
5792 6092 8
6033 4848 8
6339 4894 19
9703 5373 19
9499 1110 15
6119 7803 9
8655 867 11
631 1435 2
9988 311 18
1388 9567 17
8279 7573 11
7944 1511 16
3294 8980 12
5958 8222 20
4002 3223 5
7884 183 16
8514 6943 12
1557 1055 9
3743 3287 3
2385 2713 2
5208 6018 6
9618 4280 17
2794 5516 16
3469 7620 2
3805 2964 18
3186 1812 20
8118 6682 11
